Date,Open,High,Low,Close,Adj Close,Volume
2022-10-01,63.720001,74.169998,62.730000,72.599998,71.827721,391303300
2022-11-01,74.019997,76.110001,66.769997,69.489998,68.750809,324666000
2022-12-01,70.300003,70.349998,60.610001,62.990002,62.319946,244506500
2023-01-01,62.299999,67.930000,59.700001,64.790001,64.231865,205690500
2023-02-01,64.260002,66.989998,57.959999,58.560001,58.055538,273648200
2023-03-01,58.509998,63.580002,55.509998,62.430000,61.892200,374025900
2023-04-01,65.739998,66.470001,59.919998,61.529999,61.177128,190773200
2023-05-01,60.980000,61.880001,56.310001,57.660000,57.329323,264297300
2023-06-01,57.689999,60.790001,55.889999,58.799999,58.462788,229991400
2023-07-01,58.950001,63.970001,57.169998,63.130001,62.956699,177549900
2023-08-01,62.650002,66.029999,60.029999,62.790001,62.617634,194773300
2023-09-01,63.660000,67.669998,62.490002,64.879997,64.701889,190586000
2023-10-01,65.000000,66.949997,59.099998,61.810001,61.810001,219915400
2023-11-01,62.150002,63.439999,59.009998,59.150002,59.150002,176017500
2023-12-01,59.099998,59.599998,56.330002,56.480000,56.480000,42312100
