Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,31.520000,33.110001,30.620001,33.060001,23.658115,82800800
2016-02-01,32.990002,34.209999,32.169998,33.470001,23.951517,89721300
2016-03-01,33.580002,36.540001,32.570000,35.970001,26.024704,77837700
2016-04-01,35.980000,36.320000,31.680000,32.590000,23.579243,118066200
2016-05-01,32.680000,34.189999,31.370001,32.810001,23.738413,85825400
2016-06-01,32.910000,34.919998,32.599998,34.910000,25.531660,72140800
2016-07-01,35.020000,36.599998,34.580002,34.919998,25.538975,76581300
2016-08-01,34.770000,34.900002,32.119999,32.730000,23.937307,76079900
2016-09-01,32.669998,34.959999,32.270000,33.080002,24.457613,71646900
2016-10-01,33.070000,34.500000,30.290001,34.290001,25.352219,110245900
2016-11-01,34.340000,34.830002,31.080000,31.290001,23.134180,93831300
2016-12-01,31.139999,32.299999,29.330000,30.969999,23.147375,99268900
2017-01-01,30.969999,31.360001,29.510000,30.320000,22.661564,88173400
2017-02-01,30.090000,32.540001,29.580000,32.430000,24.238600,85406100
2017-03-01,32.090000,32.529999,30.469999,31.820000,24.072025,95889800
2017-04-01,31.719999,31.940001,29.330000,29.940001,22.649796,80046800
2017-05-01,29.980000,30.020000,27.930000,29.240000,22.120243,95390200
2017-06-01,29.230000,30.299999,28.660000,29.160000,22.336716,96013300
2017-07-01,29.240000,32.349998,28.930000,31.910000,24.443235,107611600
2017-08-01,32.009998,33.080002,31.570000,32.580002,24.956453,80920800
2017-09-01,32.650002,32.740002,29.809999,30.830000,23.882875,81405300
2017-10-01,30.920000,33.119999,30.650000,32.950001,25.525166,85682900
2017-11-01,32.930000,35.220001,32.279999,34.139999,26.447018,83425700
2017-12-01,34.290001,34.330002,30.180000,30.620001,23.983839,82581800
2018-01-01,30.719999,34.130001,29.340000,32.900002,25.769699,213092300
2018-02-01,32.900002,34.060001,30.129999,32.330002,25.323233,135576500
2018-03-01,32.340000,35.029999,31.290001,34.009998,26.946112,149348100
2018-04-01,34.020000,35.560001,33.500000,34.400002,27.255108,93198500
2018-05-01,34.240002,34.750000,32.930000,34.419998,27.270958,88652000
2018-06-01,34.419998,36.709999,32.919998,35.910000,28.757048,83412700
2018-07-01,35.889999,37.000000,34.299999,35.430000,28.372667,82872100
2018-08-01,35.900002,37.740002,35.369999,37.380001,29.934237,67659000
2018-09-01,37.419998,38.369999,35.880001,37.169998,30.062157,72438000
2018-10-01,37.130001,39.009998,36.320000,37.279999,30.151134,91141300
2018-11-01,37.259998,39.380001,36.529999,37.830002,30.595959,86139600
2018-12-01,37.869999,39.880001,35.330002,37.549999,30.664032,116829100
2019-01-01,37.389999,39.430000,36.290001,39.200001,32.011448,95029500
2019-02-01,39.139999,40.959999,38.110001,40.750000,33.277218,110461800
2019-03-01,40.689999,42.130001,40.169998,41.610001,34.316544,96388800
2019-04-01,41.529999,42.090000,39.270000,42.029999,34.662922,96141100
2019-05-01,41.830002,43.240002,40.419998,41.240002,34.011402,79391700
2019-06-01,41.419998,44.110001,40.970001,42.810001,35.624737,66813200
2019-07-01,42.889999,44.750000,42.389999,43.970001,36.590042,78848600
2019-08-01,43.849998,46.139999,42.689999,46.000000,38.279327,99813900
2019-09-01,46.020000,49.070000,45.860001,48.230000,40.489231,77043100
2019-10-01,48.000000,48.709999,47.119999,48.320000,40.564785,78777000
2019-11-01,48.450001,49.009998,45.990002,47.689999,40.035900,109752400
2019-12-01,47.419998,49.049999,47.119999,48.599998,41.130142,62951700
2020-01-01,48.560001,51.070000,47.200001,50.790001,42.983536,66930900
2020-02-01,50.959999,52.520000,43.570000,44.529999,37.685699,72956600
2020-03-01,44.790001,48.509998,32.000000,40.070000,34.167908,146013700
2020-04-01,38.330002,46.360001,37.560001,41.270000,35.191158,83087000
2020-05-01,40.880001,42.860001,38.139999,42.259998,36.035336,71494200
2020-06-01,42.130001,44.099998,36.660000,38.779999,33.380257,88927600
2020-07-01,38.869999,42.349998,22.850000,29.000000,24.962030,397020400
2020-08-01,28.900000,30.389999,27.430000,28.590000,24.609118,134221600
2020-09-01,28.320000,30.020000,27.299999,28.709999,25.049982,97939500
2020-10-01,28.799999,33.610001,28.400000,29.719999,25.931229,128690200
2020-11-01,30.049999,31.059999,26.170000,26.559999,23.174074,159140500
2020-12-01,26.459999,31.700001,26.270000,30.610001,27.071077,121070100
2021-01-01,30.610001,32.130001,29.250000,30.760000,27.203735,88768100
2021-02-01,30.709999,35.389999,30.219999,33.139999,29.308575,104179200
2021-03-01,33.639999,36.880001,32.270000,34.689999,31.053156,98027100
2021-04-01,34.560001,37.939999,34.049999,37.919998,33.944542,76017300
2021-05-01,38.000000,38.720001,36.360001,37.910000,33.935581,61312500
2021-06-01,38.150002,39.230000,36.849998,37.209999,33.655468,60185900
2021-07-01,37.230000,39.740002,36.869999,38.320000,34.659447,86271400
2021-08-01,38.320000,39.209999,37.240002,38.869999,35.156902,54643400
2021-09-01,39.130001,39.939999,35.560001,35.619999,32.551090,61745500
2021-10-01,35.869999,39.720001,35.419998,38.529999,35.210365,66916400
2021-11-01,38.590000,39.820000,37.630001,37.660000,34.415321,72344700
2021-12-01,38.049999,41.750000,37.700001,41.590000,38.388168,67638100
2022-01-01,41.610001,42.029999,40.099998,41.959999,38.729687,84814600
2022-02-01,41.840000,42.689999,38.770000,41.849998,38.628151,93048600
2022-03-01,41.849998,46.400002,41.009998,45.860001,42.720539,115789600
2022-04-01,45.759998,48.849998,43.209999,43.310001,40.345112,67448100
2022-05-01,43.509998,43.889999,41.459999,42.959999,40.019070,71911200
2022-06-01,43.000000,43.200001,35.320000,38.389999,36.084324,103859000
2022-07-01,38.700001,41.410000,36.570000,41.099998,38.631561,54638700
2022-08-01,41.000000,41.470001,38.020000,39.549999,37.174660,79483000
2022-09-01,39.590000,42.040001,36.709999,37.000000,35.125500,92645200
2022-10-01,37.660000,39.080002,35.599998,37.709999,35.799530,91665500
2022-11-01,37.939999,41.310001,36.689999,41.240002,39.150688,64299500
2022-12-01,41.660000,42.959999,40.189999,41.939999,40.225800,61444800
2023-01-01,41.970001,43.310001,40.599998,40.950001,39.276264,82248200
2023-02-01,40.740002,41.759998,38.779999,39.540001,37.923893,75844500
2023-03-01,39.259998,40.630001,37.570000,40.060001,38.805592,87099100
2023-04-01,40.000000,41.990002,39.590000,39.799999,38.553734,58502900
2023-05-01,39.250000,40.389999,36.450001,37.389999,36.219196,110720400
2023-06-01,37.430000,39.660000,36.740002,38.880001,38.043663,75264500
2023-07-01,38.700001,40.419998,38.160000,39.389999,38.542690,46137100
2023-08-01,39.500000,39.669998,35.580002,36.070000,35.294106,73657500
2023-09-01,36.320000,37.090000,34.009998,34.180000,33.799397,77389700
2023-10-01,33.900002,36.349998,32.180000,35.599998,35.203583,88895100
2023-11-01,35.720001,37.849998,34.919998,36.939999,36.528660,67256400
2023-12-01,36.930000,37.480000,36.689999,37.450001,37.450001,15125600
