Date,Open,High,Low,Close,Adj Close,Volume
2020-10-01,126.529999,138.979996,123.500000,133.050003,133.050003,73636300
2020-11-01,134.309998,151.179993,131.000000,138.990005,138.990005,81822500
2020-12-01,139.059998,225.350006,137.570007,216.240005,216.240005,198863400
2021-01-01,219.509995,264.940002,203.619995,235.020004,235.020004,210366900
2021-02-01,239.350006,354.820007,235.880005,283.459991,283.459991,202985700
2021-03-01,303.339996,311.179993,174.050003,217.550003,217.550003,470925300
2021-04-01,224.000000,228.529999,204.880005,210.330002,210.330002,146411200
2021-05-01,210.550003,212.710007,176.899994,196.270004,196.270004,133462000
2021-06-01,200.710007,209.169998,182.600006,203.899994,203.899994,95806400
2021-07-01,203.910004,205.410004,153.139999,164.009995,164.009995,110911800
2021-08-01,166.000000,169.000000,135.889999,157.020004,157.020004,114753300
2021-09-01,158.880005,169.800003,151.750000,153.750000,153.750000,90618100
2021-10-01,153.589996,182.600006,144.509995,162.240005,162.240005,77990900
2021-11-01,162.539993,173.600006,146.889999,149.839996,149.839996,75462700
2021-12-01,150.660004,154.279999,132.139999,148.789993,148.789993,84705800
2022-01-01,148.910004,165.020004,139.100006,159.740005,159.740005,69955400
2022-02-01,158.880005,171.869995,137.070007,152.440002,152.440002,51085900
2022-03-01,160.869995,170.350006,102.180000,132.300003,132.300003,147453200
2022-04-01,144.009995,154.289993,110.300003,124.169998,124.169998,71580600
2022-05-01,123.010002,146.990005,101.620003,140.350006,140.350006,69765000
2022-06-01,141.809998,156.770004,130.509995,148.729996,148.729996,72292400
2022-07-01,148.089996,156.690002,131.050003,136.570007,136.570007,41560400
2022-08-01,133.039993,155.479996,127.050003,143.970001,143.970001,58808400
2022-09-01,144.149994,145.910004,115.160004,117.489998,117.489998,47405000
2022-10-01,117.199997,125.230003,73.580002,76.570000,76.570000,83461900
2022-11-01,81.720001,109.879997,75.750000,108.599998,108.599998,76125300
2022-12-01,107.500000,124.110001,106.580002,114.379997,114.379997,71522700
2023-01-01,118.860001,142.410004,118.040001,134.679993,134.679993,54782000
2023-02-01,145.050003,160.880005,130.990005,137.690002,137.690002,105635800
2023-03-01,145.740005,160.529999,126.330002,150.919998,150.919998,88566200
2023-04-01,150.000000,151.089996,116.370003,120.610001,120.610001,46989400
2023-05-01,120.330002,134.490005,115.739998,122.849998,122.849998,64490400
2023-06-01,124.750000,151.000000,124.650002,136.910004,136.910004,48231000
2023-07-01,142.149994,156.979996,137.419998,155.990005,155.990005,38296000
2023-08-01,154.009995,154.419998,123.169998,142.830002,142.830002,53309600
2023-09-01,145.449997,151.000000,126.769997,134.350006,134.350006,29198300
2023-10-01,133.320007,135.850006,103.370003,105.000000,105.000000,52666400
2023-11-01,104.080002,126.230003,103.320000,118.660004,118.660004,64740800
2023-12-01,116.199997,117.410004,111.730003,113.379997,113.379997,11382100
